
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-01-14;51.768,55;4288201012912;54.210,27;5367325349572;55.066,16;6268251837490;53.573,14;1271823582624;50.334,29;529790184040;54.134,62;4472957788965;55.675,89;13094373038
2020-01-15;51.438,73;4443448129820;53.888,62;5523535820256;54.722,65;6493861245407;53.254,79;1327853977510;50.026,78;547246543224;53.827,40;4542695721641;55.298,60;14697970869
2020-01-16;51.285,18;4562486659064;53.737,15;5627715893096;54.591,64;6718414738944;53.113,55;1387401191255;49.893,38;552993175237;53.669,94;4574596136750;55.130,64;15007762212
2020-01-17;51.515,32;4636147350633;53.957,08;5685910514381;54.793,67;6905539096666;53.328,30;1421589116365;50.101,00;559318004932;53.886,90;4616533946220;55.361,59;15201539772
2020-01-18;51.515,32;4636147350633;53.957,08;5685910514381;54.793,67;6905539096666;53.328,30;1421589116365;50.101,00;559318004932;53.886,90;4616533946220;55.361,59;15201539772
2020-01-19;51.515,32;4636147350633;53.957,08;5685910514381;54.793,67;6905539096666;53.328,30;1421589116365;50.101,00;559318004932;53.886,90;4616533946220;55.361,59;15201539772
2020-01-20;51.582,21;4665254049725;54.006,72;5709364886852;54.854,54;6945560518433;53.391,41;1431818851098;50.153,55;561790315931;53.951,60;4632590234378;55.401,26;15345509929
2020-01-21;51.469,33;4674035779693;53.890,77;5708827861537;54.754,41;6949742406915;53.269,56;1431905159342;50.047,31;561338940257;53.845,37;4627680981677;55.277,49;15463538798
2020-01-22;50.930,92;4476278207311;53.351,36;5501065724057;54.217,22;6657209354289;52.746,15;1349650014631;49.537,63;544728269034;53.309,68;4530007068183;54.702,93;14702145670
2020-01-23;51.103,82;4408476703479;53.524,70;5428271637327;54.399,40;6476880180789;52.882,34;1304866591201;49.720,39;540606912666;53.496,93;4492773450574;54.845,02;14420064972
2020-01-24;50.807,19;4330871404278;53.217,36;5353900555171;54.086,38;6298319749458;52.576,88;1277268180982;49.430,87;533701482972;53.176,62;4443837668187;54.534,73;14065542245
2020-01-25;50.807,19;4330871404278;53.217,36;5353900555171;54.086,38;6298319749458;52.576,88;1277268180982;49.430,87;533701482972;53.176,62;4443837668187;54.534,73;14065542245
2020-01-26;50.807,19;4330871404278;53.217,36;5353900555171;54.086,38;6298319749458;52.576,88;1277268180982;49.430,87;533701482972;53.176,62;4443837668187;54.534,73;14065542245
2020-01-27;50.960,85;4315819195695;53.398,10;5344172119954;54.276,28;6276633404496;52.739,65;1269852054061;49.584,00;533384945849;53.350,19;4446701628602;54.619,56;13989085917
2020-01-28;50.723,55;4288702948989;53.179,43;5315894004044;54.074,48;6243888172801;52.480,86;1261709893619;49.373,35;530819928395;53.119,48;4425644515803;54.527,37;14018308168
2020-01-29;50.938,87;4297464480277;53.392,58;5331688656548;54.281,00;6256544632243;52.698,77;1264428237664;49.562,99;532294136648;53.343,11;4440301718931;54.662,84;14023763172
2020-01-30;50.862,48;4277824697255;53.311,36;5318656630618;54.184,24;6231093507467;52.641,21;1261312684156;49.480,23;531087765341;53.252,78;4430129145568;54.534,41;13870917869
